Hardware,Num of Hardware,Framework,Model,Input Length,Output Length,Image Size,Batch Size,Text Tokens,Image Tokens,Multimodal Tokens,Avg Latency,Multimodal Token Throughput,Multimodal Request Throughput
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,512,1,2048,262144,264192,19.687341241165996,13419.384403597256,0.050794060393945524
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,512,1,4096,262144,266240,39.152056897369526,6800.1535831923975,0.02554144224456279
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,1024,1,256,1048576,1048832,2.6539805997163057,395192.03724100837,0.3767925056071977
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,1,512,1048576,1049088,5.074273358409603,206746.4493731589,0.1970725519433631
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,1,1024,1048576,1049600,10.00287793794026,104929.80185421798,0.09997122890074121
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,1,2048,1048576,1050624,19.81706855352968,53016.115736899446,0.05046155021863145
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,1024,1,4096,1048576,1052672,39.41529040566335,26707.198885657526,0.025370864700170165
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,16,4096,262144,266240,7.510836016697188,35447.4521089433,2.130255535393227
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,16,8192,262144,270336,9.618588556535542,28105.578943421464,1.6634457234506075
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,16,4096,1048576,1052672,6.606262444828947,159344.56264661104,2.4219443495654644
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,16,8192,1048576,1056768,9.66363981179893,109355.06916449092,1.655690848541832
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,16,4096,4194304,4198400,6.6314441214005155,633104.935085139,2.412747466025682
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,16,8192,4194304,4202496,9.67753961806496,434252.5234570206,1.6533127872845872
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,16,8192,16777216,16785408,25.100929899451632,668716.580112305,0.6374265839589291
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,16,16384,16777216,16793600,46.551846522527434,360750.45899357006,0.3437028001082032
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,16,32768,16777216,16809984,90.18740344637384,186389.48852757862,0.17740836733938936
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,32,8192,524288,532480,13.251177142374218,40183.59986278135,2.4148797994459947
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,32,16384,524288,540672,19.184201794366043,28183.189782687903,1.668039168009464
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,32,8192,2097152,2105344,13.259572970991334,158779.17068716857,2.4133507217772463
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,32,16384,2097152,2113536,19.179045213075977,110200.27204268875,1.6684876459951663
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,32,8192,8388608,8396800,13.267226927913725,632897.8953645137,2.4119584427001284
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,32,16384,8388608,8404992,19.21602311482032,437394.9776068736,1.6652769310690547
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,32,16384,33554432,33570816,50.14023512043059,669538.46385776,0.6382100108453818
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,32,32768,33554432,33587200,93.39697819792976,359617.63054925576,0.3426235047153733
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,32,65536,33554432,33619968,180.04644762414196,186729.41590152198,0.17773191541552638
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,64,16384,1048576,1064960,26.454352665692568,40256.51330267089,2.4192616167470486
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,64,32768,1048576,1081344,38.528176749435566,28066.31642686911,1.661121947612992
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,64,16384,4194304,4210688,26.472816408611834,159057.0468592162,2.4175742774078337
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,64,32768,4194304,4227072,38.51710216452678,109745.3277233566,1.661599559764968
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,64,16384,16777216,16793600,26.579334215881925,631829.2197840431,2.4078857461282133
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,64,32768,16777216,16809984,38.55928410527607,435951.66222756426,1.6597818524136674
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,64,32768,67108864,67141632,100.12850523429613,670554.6222116434,0.6391786220142098
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,64,65536,67108864,67174400,187.02538775404295,359172.6278805583,0.34219953113620266
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,64,131072,67108864,67239936,359.9292999897152,186814.2882558362,0.17781269822109166
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,128,32768,2097152,2129920,53.05327726621181,40146.81297278666,2.4126690488453524
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,128,65536,2097152,2162688,76.94186502260466,28108.078734049745,1.663593675073967
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,128,32768,8388608,8421376,52.989319648593664,158925.91291693444,2.4155811180224713
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,128,65536,8388608,8454144,77.10571763291955,109643.54213325659,1.660058474643541
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,128,32768,33554432,33587200,53.34602459023396,629610.1772904892,2.399429029308267
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,128,65536,33554432,33619968,77.20367260153095,435471.0969971824,1.657952215053844
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,128,65536,134217728,134283264,200.82926593193164,668643.9019575637,0.6373573064962746
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,128,131072,134217728,134348800,372.5601818456004,360609.658644836,0.3435686534344855
Nvidia A100 GPU,1,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,128,262144,134217728,134479872,726.4172899664069,185127.57592295058,0.17620725961233571
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,1,256,16384,16640,2.7301365031550326,6094.933341527168,0.3662820517744692
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,1,512,16384,16896,5.314866675374408,3179.007307612237,0.18815147417212577
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,128,1,1024,16384,17408,10.355292459949851,1681.0727526361245,0.0965689770586009
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,128,1,2048,16384,18432,21.63717346638441,851.8672750225911,0.046216757542458284
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,128,1,4096,16384,20480,44.16422275609026,463.72377281734913,0.022642762344597125
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,1,256,65536,65792,2.720668261870742,24182.29407901468,0.3675567558215996
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,1,512,65536,66048,5.249267038578789,12582.328068773988,0.190502786893986
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,256,1,1024,65536,66560,10.410981240682304,6393.249441263796,0.09605242549975655
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,256,1,2048,65536,67584,21.023598664750654,3214.673238284135,0.0475655959736644
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,256,1,4096,65536,69632,41.88947198415796,1662.2792482639527,0.023872346740923034
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,1,256,262144,262400,2.730392916748921,96103.38438485246,0.3662476539056877
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,1,512,262144,262656,5.232904153565566,50193.16087053362,0.1910984743182475
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,512,1,1024,262144,263168,10.379528525595864,25354.52350759758,0.09634348973886483
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,512,1,2048,262144,264192,22.477868907464046,11753.427386182142,0.044488203224102706
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,512,1,4096,262144,266240,41.088848900670804,6479.616906368323,0.024337503404328133
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,1024,1,256,1048576,1048832,2.7962250790248313,375088.5462931956,0.35762500218642795
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,1,512,1048576,1049088,5.349757903876404,196100.08879838034,0.18692434647844638
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,1,1024,1048576,1049600,10.582615619525313,99181.52919240962,0.09449459717264637
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,1,2048,1048576,1050624,21.21530740056187,49521.978643221315,0.047135777065078766
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,1024,1,4096,1048576,1052672,44.06194316099087,23890.7302874458,0.02269532227269824
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,16,4096,262144,266240,5.415562748908997,49162.01922942098,2.9544482709988564
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,16,8192,262144,270336,8.342333337292075,32405.322236590368,1.917928636161835
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,128,16,16384,262144,278528,14.082493054990968,19778.31616265467,1.1361624633877914
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,128,16,32768,262144,294912,25.688122613355517,11480.480860312939,0.6228559494527419
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,128,16,65536,262144,327680,48.822478631821774,6711.662520682082,0.3277178965176798
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,16,4096,1048576,1052672,5.440902508174379,193473.78461909064,2.9406886037677933
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,16,8192,1048576,1056768,8.424311270316442,125442.65828870596,1.8992650540320066
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,256,16,16384,1048576,1064960,13.862861981615424,76821.07788509493,1.154162828802508
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,256,16,32768,1048576,1081344,25.63106809090823,42188.79978644241,0.6242424210825404
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,256,16,65536,1048576,1114112,48.72852699520687,22863.65028250471,0.32834975704424274
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,16,4096,4194304,4198400,5.447816385577123,770657.3979099401,2.936956546912881
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,16,8192,4194304,4202496,8.260030367101232,508774.8849856614,1.9370388835041326
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,512,16,16384,4194304,4210688,14.064775366025666,299378.26167996804,1.1375937107853844
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,512,16,32768,4194304,4227072,25.818298724790413,163723.87836465836,0.6197155037421965
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,512,16,65536,4194304,4259840,49.103216585082315,86752.76888671587,0.3258442340997441
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,1024,16,4096,16777216,16781312,5.885596056158344,2851251.0610443633,2.7185012099596153
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,16,8192,16777216,16785408,8.912940291377405,1883262.7002156193,1.7951427337035781
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,16,16384,16777216,16793600,14.831422787159681,1132298.650035051,1.0787906345608336
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,16,32768,16777216,16809984,26.761163909298677,628148.4638326605,0.5978813198943299
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,1024,16,65536,16777216,16842752,49.73580429020027,338644.4079947979,0.3216998343214201
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,32,8192,524288,532480,10.805448482123515,49278.84306523071,2.961468934208576
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,32,16384,524288,540672,16.532688568346202,32703.21083983768,1.9355593536835747
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,128,32,32768,524288,557056,28.03248832281679,19871.799948154774,1.1415326256982292
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,128,32,65536,524288,589824,50.83012179067979,11603.828187327896,0.6295479702326332
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,128,32,131072,524288,655360,97.5316529320553,6719.459583613862,0.32809861248114564
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,32,8192,2097152,2105344,10.892342971016964,193286.60560928285,2.9378435920671637
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,32,16384,2097152,2113536,16.43056338063131,128634.42056353834,1.9475899431252777
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,256,32,32768,2097152,2129920,28.0078020459041,76047.38124430877,1.1425387807137735
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,256,32,65536,2097152,2162688,51.790699259378016,41758.23132197603,0.6178715572025336
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,256,32,131072,2097152,2228224,97.04169177698593,22961.51230669742,0.32975517444131175
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,32,8192,8388608,8396800,10.93969151067237,767553.6363898729,2.925128187461406
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,32,16384,8388608,8404992,16.367577106071014,513514.73376486765,1.9550847258957256
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,512,32,32768,8388608,8421376,28.097014736073714,299724.9380087276,1.1389110302496033
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,512,32,65536,8388608,8454144,51.940283978668354,162766.61104648715,0.616092126356919
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,512,32,131072,8388608,8519680,96.8662884819011,87952.99307448797,0.33035228768963326
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,1024,32,8192,33554432,33562624,11.697036538893977,2869327.1059212694,2.7357356620710176
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,32,16384,33554432,33570816,17.568742260026436,1910826.370102915,1.821416668671184
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,32,32768,33554432,33587200,29.64628233636419,1132931.2599442485,1.079393349794444
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,1024,32,65536,33554432,33619968,53.00931461496899,634227.5549909911,0.6036674918819589
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,1024,32,131072,33554432,33685504,99.27278201157849,339322.65538877674,0.3223441446041851
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,128,64,16384,1048576,1064960,21.56561526035269,49382.31472384078,2.9676871829231235
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,128,64,32768,1048576,1081344,32.82076664517323,32946.94519754697,1.949984919362392
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,128,64,65536,1048576,1114112,56.565610753682755,19695.924522965834,1.1314294877622837
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,128,64,131072,1048576,1179648,103.2363993137454,11426.667414222145,0.619936383150073
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,128,64,262144,1048576,1310720,193.59971537316838,6770.2578873814655,0.3305789984072981
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,256,64,16384,4194304,4210688,21.69819093681872,194057.0996107821,2.9495546511852826
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,256,64,32768,4194304,4227072,33.09146999195218,127739.02159765101,1.934033151611722
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,256,64,65536,4194304,4259840,55.960075314467154,76122.84250980483,1.1436725136689427
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,256,64,131072,4194304,4325376,103.48450211031984,41797.33111523236,0.6184500934427136
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,256,64,262144,4194304,4456448,195.473225624611,22798.252731339348,0.3274105688668909
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,512,64,16384,16777216,16793600,21.781053073704243,771018.7355575806,2.938333595874926
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,512,64,32768,16777216,16809984,33.28506797365844,505030.7847742206,1.922784116008089
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,512,64,65536,16777216,16842752,56.40783002662162,298588.90143533406,1.1345942570347993
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,1024,1024,512,64,131072,16777216,16908288,102.95574876231451,164228.69245538465,0.6216262886665177
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,2048,2048,512,64,262144,16777216,17039360,196.40956960525364,86754.22503214031,0.3258497033959597
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,128,128,1024,64,16384,67108864,67125248,23.562505254521966,2848816.255950447,2.7161797656349607
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,256,256,1024,64,32768,67108864,67141632,35.320523988455534,1900924.007297999,1.8119776484889725
Nvidia A100 GPU,2,vLLM,meta-llama/Llama-3.2-11B-Vision-Instruct,512,512,1024,64,65536,67108864,67174400,59.971915334152676,1120097.6261257688,1.0671661834277522
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,128,128,128,1,256,16384,16640,0.36563509578506154,45509.85447464217,2.7349672160241685
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,128,128,128,1,256,16384,16640,0.323525160861512,51433.403064199105,3.09094970337735
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,256,256,128,1,512,16384,16896,0.6297500940660635,26829.690315580225,1.5879314817459886
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,128,128,128,1,256,16384,16640,0.6237994593878587,26675.23953343758,1.60307929888447
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,256,256,128,1,512,16384,16896,0.3065321383376916,55119.832105129855,3.262300669100962
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,512,512,128,1,1024,16384,17408,0.6209991499781609,28032.244489565244,1.61030816231418
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,256,256,128,1,512,16384,16896,0.5209366946170727,32433.883376980804,1.9196190445656252
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,512,512,128,1,1024,16384,17408,0.4701252269248168,37028.432007082905,2.127092831289229
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,1024,1024,128,1,2048,16384,18432,0.3897662345940868,47289.883945939,2.565640405053114
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,1024,1024,128,1,2048,16384,18432,0.8248616630832354,22345.565111007054,1.2123244960398791
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,512,512,128,1,1024,16384,17408,0.7560929795727134,23023.62337742864,1.3225886590894211
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,2048,2048,128,1,4096,16384,20480,0.7863194781045119,26045.393215196364,1.27174771558576
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,2048,2048,128,1,4096,16384,20480,0.49938587720195454,41010.37080733817,2.002459512077059
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,128,128,256,1,256,65536,65792,0.36804351521035034,178761.47053534543,2.7170700166486115
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,1024,1024,128,1,2048,16384,18432,0.47002970923980075,39214.54248032718,2.127525091163584
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,128,128,256,1,256,65536,65792,0.729595895546178,90175.94589227765,1.3706217456875858
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,256,256,256,1,512,65536,66048,0.2519449383641283,262152.51804163196,3.96912121550436
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,256,256,256,1,512,65536,66048,0.42199513999124366,156513.65084766256,2.3696955373010926
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,2048,2048,128,1,4096,16384,20480,0.46220170178761083,44309.65944260173,2.1635575899707877
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,512,512,256,1,1024,65536,66560,0.4214948220178485,157914.15818906898,2.372508386254041
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,512,512,256,1,1024,65536,66560,0.46347985478738946,143609.26222032422,2.157591079031313
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,128,128,256,1,256,65536,65792,0.5106393778696656,128842.3941656779,1.9583291914773513
